Area,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
Japan,1994,24852,1668.0,79821.18,16.41
Japan,1994,24852,1668.0,79821.18,16.06
Japan,1994,24852,1668.0,79821.18,16.07
Japan,1994,24852,1668.0,79821.18,13.78
Japan,1995,25000,1668.0,79821.18,15.25
Japan,1995,25000,1668.0,79821.18,12.98
Japan,1995,25000,1668.0,79821.18,15.32
Japan,1995,25000,1668.0,79821.18,14.83
Japan,1995,25000,1668.0,79821.18,14.97
Japan,1995,25000,1668.0,79821.18,12.98
Japan,1996,24510,1668.0,79821.18,15.2
Japan,1996,24510,1668.0,79821.18,12.61
Japan,1996,24510,1668.0,79821.18,15.32
Japan,1996,24510,1668.0,79821.18,14.79
Japan,1996,24510,1668.0,79821.18,14.8
Japan,1996,24510,1668.0,79821.18,12.61
Japan,1997,24771,1668.0,79821.18,15.76
Japan,1997,24771,1668.0,79821.18,13.43
Japan,1997,24771,1668.0,79821.18,15.89
Japan,1997,24771,1668.0,79821.18,15.37
Japan,1997,24771,1668.0,79821.18,15.39
Japan,1997,24771,1668.0,79821.18,13.43
Japan,1998,24468,1668.0,79821.18,16.72
Japan,1998,24468,1668.0,79821.18,13.74
Japan,1998,24468,1668.0,79821.18,16.74
Japan,1998,24468,1668.0,79821.18,16.39
Japan,1998,24468,1668.0,79821.18,16.45
Japan,1998,24468,1668.0,79821.18,13.74
Japan,1999,24000,1668.0,79821.18,15.93
Japan,1999,24000,1668.0,79821.18,13.78
Japan,1999,24000,1668.0,79821.18,15.93
Japan,1999,24000,1668.0,79821.18,15.66
Japan,1999,24000,1668.0,79821.18,15.79
Japan,1999,24000,1668.0,79821.18,13.78
Japan,2000,24713,1668.0,79821.18,15.92
Japan,2000,24713,1668.0,79821.18,13.5
Japan,2000,24713,1668.0,79821.18,15.95
Japan,2000,24713,1668.0,79821.18,15.58
Japan,2000,24713,1668.0,79821.18,15.67
Japan,2000,24713,1668.0,79821.18,13.5
Japan,2001,25000,1668.0,78735.45,15.86
Japan,2001,25000,1668.0,78735.45,13.13
Japan,2001,25000,1668.0,78735.45,15.97
Japan,2001,25000,1668.0,78735.45,15.4
Japan,2001,25000,1668.0,78735.45,15.47
Japan,2001,25000,1668.0,78735.45,13.13
Japan,2002,24615,1668.0,70262.54,16.09
Japan,2002,24615,1668.0,70262.54,13.42
Japan,2002,24615,1668.0,70262.54,16.0
Japan,2002,24615,1668.0,70262.54,15.71
Japan,2002,24615,1668.0,70262.54,15.73
Japan,2002,24615,1668.0,70262.54,13.42
Japan,2004,25000,1668.0,64688.88,16.56
Japan,2004,25000,1668.0,64688.88,14.05
Japan,2004,25000,1668.0,64688.88,16.54
Japan,2004,25000,1668.0,64688.88,16.19
Japan,2004,25000,1668.0,64688.88,16.33
Japan,2004,25000,1668.0,64688.88,14.05
Japan,2005,25260,1668.0,63829.77,15.75
Japan,2005,25260,1668.0,63829.77,12.99
Japan,2005,25260,1668.0,63829.77,15.75
Japan,2005,25260,1668.0,63829.77,15.36
Japan,2005,25260,1668.0,63829.77,15.36
Japan,2005,25260,1668.0,63829.77,12.99
Japan,2006,25324,1668.0,65248.26,15.87
Japan,2006,25324,1668.0,65248.26,13.28
Japan,2006,25324,1668.0,65248.26,15.92
Japan,2006,25324,1668.0,65248.26,15.43
Japan,2006,25324,1668.0,65248.26,15.45
Japan,2006,25324,1668.0,65248.26,13.28
Japan,2007,25395,1668.0,61164.07,16.53
Japan,2007,25395,1668.0,61164.07,13.68
Japan,2007,25395,1668.0,61164.07,16.55
Japan,2007,25395,1668.0,61164.07,16.03
Japan,2007,25395,1668.0,61164.07,15.94
Japan,2007,25395,1668.0,61164.07,13.68
Japan,2008,25456,1668.0,58750.0,15.96
Japan,2008,25456,1668.0,58750.0,13.31
Japan,2008,25456,1668.0,58750.0,15.98
Japan,2008,25456,1668.0,58750.0,15.55
Japan,2008,25456,1668.0,58750.0,15.57
Japan,2008,25456,1668.0,58750.0,13.31
Japan,2009,25385,1668.0,60970.8,15.93
Japan,2009,25385,1668.0,60970.8,13.55
Japan,2009,25385,1668.0,60970.8,16.02
Japan,2009,25385,1668.0,60970.8,15.61
Japan,2009,25385,1668.0,60970.8,15.67
Japan,2009,25385,1668.0,60970.8,13.55
Japan,2010,25642,1668.0,55576.0,16.12
Japan,2010,25642,1668.0,55576.0,13.82
Japan,2010,25642,1668.0,55576.0,16.01
Japan,2010,25642,1668.0,55576.0,15.8
Japan,2010,25642,1668.0,55576.0,15.87
Japan,2010,25642,1668.0,55576.0,13.82
Japan,2011,25797,1668.0,51796.3,15.71
Japan,2011,25797,1668.0,51796.3,13.32
Japan,2011,25797,1668.0,51796.3,15.62
Japan,2011,25797,1668.0,51796.3,15.38
Japan,2011,25797,1668.0,51796.3,15.43
Japan,2011,25797,1668.0,51796.3,13.32
Japan,2012,26154,1668.0,54716.4,15.53
Japan,2012,26154,1668.0,54716.4,13.11
Japan,2012,26154,1668.0,54716.4,15.54
Japan,2012,26154,1668.0,54716.4,15.14
Japan,2012,26154,1668.0,54716.4,15.21
Japan,2012,26154,1668.0,54716.4,13.11
Japan,2013,27273,1668.0,52794.3,16.54
Japan,2013,27273,1668.0,52794.3,13.91
Japan,2013,27273,1668.0,52794.3,16.3
Japan,2013,27273,1668.0,52794.3,16.0
Japan,2013,27273,1668.0,52794.3,16.02
Japan,2013,27273,1668.0,52794.3,13.91
Kazakhstan,1992,31214,250.0,17182.0,6.2
Kazakhstan,1992,31214,250.0,17182.0,2.78
Kazakhstan,1993,32677,250.0,17182.0,5.51
Kazakhstan,1993,32677,250.0,17182.0,1.63
Kazakhstan,1994,22387,250.0,17182.0,6.04
Kazakhstan,1994,22387,250.0,17182.0,3.12
Kazakhstan,1995,19316,250.0,13535.0,6.53
Kazakhstan,1995,19316,250.0,13535.0,4.33
Kazakhstan,1996,16795,250.0,13047.0,5.98
Kazakhstan,1996,16795,250.0,13047.0,1.61
Kazakhstan,1997,18136,250.0,8112.0,7.53
Kazakhstan,1997,18136,250.0,8112.0,4.52
Kazakhstan,1998,26780,250.0,6416.14,6.94
Kazakhstan,1998,26780,250.0,6416.14,3.25
Kazakhstan,1999,30168,250.0,4720.28,7.09
Kazakhstan,1999,30168,250.0,4720.28,3.73
Kazakhstan,2000,33350,250.0,3024.42,7.26
Kazakhstan,2000,33350,250.0,3024.42,3.23
Kazakhstan,2001,37125,250.0,3007.26,7.23
Kazakhstan,2001,37125,250.0,3007.26,3.85
Kazakhstan,2002,41370,250.0,3361.84,7.4
Kazakhstan,2002,41370,250.0,3361.84,4.77
Kazakhstan,2004,44575,250.0,3802.92,7.52
Kazakhstan,2004,44575,250.0,3802.92,4.18
Kazakhstan,2005,41546,250.0,3666.62,7.07
Kazakhstan,2005,41546,250.0,3666.62,4.0
Kazakhstan,2006,46317,250.0,3926.27,7.65
Kazakhstan,2006,46317,250.0,3926.27,3.88
Kazakhstan,2007,45636,250.0,5575.89,7.78
Kazakhstan,2007,45636,250.0,5575.89,4.14
Kazakhstan,2008,44042,250.0,7044.9,7.25
Kazakhstan,2008,44042,250.0,7044.9,4.19
Kazakhstan,2009,47500,250.0,8716.14,6.77
Kazakhstan,2009,47500,250.0,8716.14,3.03
Kazakhstan,2010,48331,250.0,6283.85,6.96
Kazakhstan,2010,48331,250.0,6283.85,2.95
Kazakhstan,2011,49864,250.0,10656.6,6.54
Kazakhstan,2011,49864,250.0,10656.6,2.67
Kazakhstan,2012,51877,250.0,8674.58,6.07
Kazakhstan,2012,51877,250.0,8674.58,2.5
Kazakhstan,2013,52779,250.0,8738.38,8.71
Kazakhstan,2013,52779,250.0,8738.38,5.49
Kenya,1990,16591,630.0,3469.0,15.94
Kenya,1991,18321,630.0,3469.0,16.26
Kenya,1992,17271,630.0,3469.0,16.34
Kenya,1993,15549,630.0,3469.0,16.36
Kenya,1994,20400,630.0,3469.0,16.58
Kenya,1995,18759,630.0,4607.0,16.52
Kenya,1996,14506,630.0,6344.0,16.44
Kenya,1997,14713,630.0,5172.0,16.77
Kenya,1998,16697,630.0,4114.0,16.53
Kenya,1999,14817,630.0,3056.0,16.7
Kenya,2000,14400,630.0,1998.0,16.73
Kenya,2001,17012,630.0,1578.0,16.1
Kenya,2002,15126,630.0,1578.0,16.61
Kenya,2004,19293,630.0,1578.0,16.92
Kenya,2005,16405,630.0,1578.0,17.28
Kenya,2006,17197,630.0,1578.0,16.92
Kenya,2007,18132,630.0,1578.0,16.6
Kenya,2008,13925,630.0,1578.0,16.66
Kenya,2009,12943,630.0,1578.0,17.3
Kenya,2010,17251,630.0,1578.0,16.82
Kenya,2011,15840,630.0,1578.0,16.9
Kenya,2012,17366,630.0,1578.0,16.84
Kenya,2013,16922,630.0,1578.0,16.91
Lebanon,1990,16910,661.0,1221.0,19.4
Lebanon,1991,17467,661.0,1221.0,19.31
Lebanon,1992,18715,661.0,1221.0,18.18
Lebanon,1993,18919,661.0,1221.0,19.14
Lebanon,1994,20288,661.0,1221.0,19.93
Lebanon,1995,23269,661.0,1221.0,19.35
Lebanon,1996,23461,661.0,1221.0,19.65
Lebanon,1997,31111,661.0,1816.0,18.99
Lebanon,1998,50000,661.0,1816.0,20.19
Lebanon,1999,57143,661.0,1816.0,20.25
Lebanon,2000,38889,661.0,1816.0,19.65
Lebanon,2001,43231,661.0,1816.0,20.29
Lebanon,2002,32435,661.0,1816.0,19.91
Lebanon,2004,60000,661.0,1816.0,19.72
Lebanon,2005,37778,661.0,1816.0,19.68
Lebanon,2006,29524,661.0,1816.0,19.59
Lebanon,2007,34444,661.0,1816.0,20.04
Lebanon,2008,37778,661.0,1816.0,20.24
Lebanon,2009,36210,661.0,1816.0,20.19
Lebanon,2010,37199,661.0,1816.0,21.26
Lebanon,2011,36468,661.0,1816.0,19.67
Lebanon,2012,36025,661.0,1816.0,20.19
Lebanon,2013,35621,661.0,1816.0,20.08
Lesotho,1990,11000,788.0,0.3,14.48
Lesotho,1991,5408,788.0,0.3,14.66
Lesotho,1992,5792,788.0,0.3,15.16
Lesotho,1993,8875,788.0,0.3,14.95
Lesotho,1994,8629,788.0,0.3,14.22
Lesotho,1995,8126,788.0,0.3,14.55
Lesotho,1996,12490,788.0,0.3,13.93
Lesotho,1997,9857,788.0,0.3,14.28
Lesotho,1998,13171,788.0,0.3,14.81
Lesotho,1999,9410,788.0,0.3,15.34
Lesotho,2000,6773,788.0,0.3,14.37
Lesotho,2001,8913,788.0,0.3,14.62
Lesotho,2002,8088,788.0,0.3,14.69
Lesotho,2004,6347,788.0,0.3,14.91
Lesotho,2005,7011,788.0,0.53,14.89
Lesotho,2006,5974,788.0,5.25,14.18
Lesotho,2007,4877,788.0,35.27,14.81
Lesotho,2008,4349,788.0,37.44,14.74
Lesotho,2009,4159,788.0,77.7,14.62
Lesotho,2010,9071,788.0,80.07,15.23
Lesotho,2011,6344,788.0,175.27,14.32
Lesotho,2012,6712,788.0,271.84,14.62
Lesotho,2013,8227,788.0,62.32,14.03
Libya,1990,10000,56.0,87.0,19.6
Libya,1990,10000,56.0,87.0,20.53
Libya,1991,12417,56.0,87.0,18.96
Libya,1991,12417,56.0,87.0,19.47
Libya,1992,12627,56.0,87.0,19.03
Libya,1992,12627,56.0,87.0,19.67
Libya,1993,12878,56.0,87.0,19.51
Libya,1993,12878,56.0,87.0,20.12
Libya,1994,12387,56.0,87.0,19.86
Libya,1994,12387,56.0,87.0,20.55
Libya,1995,13239,56.0,87.0,19.47
Libya,1995,13239,56.0,87.0,20.03
Libya,1996,10526,56.0,87.0,19.24
Libya,1996,10526,56.0,87.0,20.21
Libya,1997,17500,56.0,255.0,19.3
Libya,1997,17500,56.0,255.0,20.32
Libya,1998,18000,56.0,1262.38,19.75
Libya,1998,18000,56.0,1262.38,20.24
Libya,1999,20000,56.0,2269.75,20.27
Libya,1999,20000,56.0,2269.75,21.08
Libya,2000,28900,56.0,3277.13,19.59
Libya,2000,28900,56.0,3277.13,20.37
Libya,2001,20000,56.0,4284.5,20.09
Libya,2001,20000,56.0,4284.5,21.1
Libya,2002,15000,56.0,5291.88,19.96
Libya,2002,15000,56.0,5291.88,20.73
Libya,2004,24000,56.0,7306.63,19.76
Libya,2004,24000,56.0,7306.63,20.46
Libya,2005,24000,56.0,8314.0,19.48
Libya,2005,24000,56.0,8314.0,20.28
Libya,2006,22246,56.0,4847.0,19.48
Libya,2006,22246,56.0,4847.0,20.64
Libya,2007,22246,56.0,3170.0,19.87
Libya,2007,22246,56.0,3170.0,20.68
Libya,2008,22129,56.0,3824.0,20.17
Libya,2008,22129,56.0,3824.0,20.61
Libya,2009,24790,56.0,6046.0,19.93
Libya,2009,24790,56.0,6046.0,20.54
Libya,2010,19333,56.0,3548.0,20.51
Libya,2010,19333,56.0,3548.0,21.17
Libya,2011,21419,56.0,3548.0,19.44
Libya,2011,21419,56.0,3548.0,20.29
Libya,2012,21613,56.0,3548.0,20.01
Libya,2012,21613,56.0,3548.0,20.81
Libya,2013,20000,56.0,3548.0,19.93
Libya,2013,20000,56.0,3548.0,20.78
Lithuania,1992,13710,656.0,1380.0,7.04
Lithuania,1993,13833,656.0,936.0,5.79
Lithuania,1994,13956,656.0,713.0,6.3
Lithuania,1995,14079,656.0,737.0,6.68
Lithuania,1996,14201,656.0,979.0,5.09
Lithuania,1997,14708,656.0,928.0,6.29
Lithuania,1998,16062,656.0,812.0,6.27
Lithuania,1999,17416,656.0,695.0,7.31
Lithuania,2000,18464,656.0,688.06,7.69
Lithuania,2001,22277,656.0,726.09,6.75
Lithuania,2002,28621,656.0,792.6,7.26
Lithuania,2004,21429,656.0,1023.6,6.43
Lithuania,2005,30625,656.0,1048.5,6.5
Lithuania,2006,23500,656.0,1197.0,6.98
Lithuania,2007,48148,656.0,2722.82,7.44
Lithuania,2008,42105,656.0,2722.55,7.84
Lithuania,2009,43273,656.0,2748.8,6.7
Lithuania,2010,66901,656.0,1803.77,6.14
Lithuania,2011,74896,656.0,2062.34,7.32
Lithuania,2012,61085,656.0,2559.9,6.31
Lithuania,2013,73953,656.0,2515.69,7.42
Madagascar,1990,9848,1513.0,128.41,19.62
Madagascar,1991,9667,1513.0,131.0,19.79
Madagascar,1992,8125,1513.0,101.06,19.76
Madagascar,1993,8972,1513.0,109.41,19.95
Madagascar,1994,9451,1513.0,76.15,19.96
Madagascar,1995,9628,1513.0,73.08,19.96
Madagascar,1996,9299,1513.0,152.01,19.71
Madagascar,1997,9368,1513.0,139.89,19.97
Madagascar,1998,8306,1513.0,88.26,20.11
Madagascar,1999,9162,1513.0,49.52,19.82
Madagascar,2000,8838,1513.0,130.46,19.65
Madagascar,2001,9290,1513.0,87.59,20.12
Madagascar,2002,8845,1513.0,240.84,20.14
Madagascar,2004,17779,1513.0,68.01,19.87
Madagascar,2005,15464,1513.0,114.51,20.05
Madagascar,2006,15891,1513.0,109.39,20.09
Madagascar,2007,16191,1513.0,93.88,20.02
Madagascar,2008,16569,1513.0,112.11,19.79
Madagascar,2009,16225,1513.0,143.9,20.13
Madagascar,2010,15577,1513.0,241.89,20.31
Madagascar,2011,15490,1513.0,310.36,20.33
Madagascar,2012,16290,1513.0,377.71,19.78
Madagascar,2013,16288,1513.0,507.94,19.34
Malawi,1990,9993,1181.0,173.19,20.86
Malawi,1991,11419,1181.0,173.19,20.4
Malawi,1992,4802,1181.0,173.19,20.89
Malawi,1993,15327,1181.0,173.19,20.43
Malawi,1994,9209,1181.0,173.19,20.59
Malawi,1995,13517,1181.0,173.19,20.86
Malawi,1996,14433,1181.0,173.19,20.47
Malawi,1997,10959,1181.0,173.19,20.62
Malawi,1998,13711,1181.0,131.59,20.92
Malawi,1999,18109,1181.0,123.64,20.26
Malawi,2000,17428,1181.0,220.22,20.22
Malawi,2001,11845,1181.0,177.24,20.59
Malawi,2002,10460,1181.0,134.25,20.76
Malawi,2004,10460,1181.0,48.28,20.44
Malawi,2005,8093,1181.0,295.51,21.37
Malawi,2006,14814,1181.0,202.35,20.63
Malawi,2007,26547,1181.0,524.46,20.67
Malawi,2008,16498,1181.0,624.52,20.42
Malawi,2009,22265,1181.0,736.25,20.68
Malawi,2010,20158,1181.0,584.12,21.34
Malawi,2011,22079,1181.0,553.57,20.92
Malawi,2012,21932,1181.0,775.83,20.42
Malawi,2013,21708,1181.0,1500.27,19.68
Malaysia,1990,17500,2875.0,39406.48,27.21
Malaysia,1991,17500,2875.0,39406.48,27.04
Malaysia,1992,17143,2875.0,39406.48,27.05
Malaysia,1993,19000,2875.0,39406.48,26.99
Malaysia,1994,20000,2875.0,39406.48,27.0
Malaysia,1995,18696,2875.0,39406.48,27.05
Malaysia,1996,18000,2875.0,39406.48,27.04
Malaysia,1997,18462,2875.0,39406.48,27.29
Malaysia,1998,18519,2875.0,39406.48,27.89
Malaysia,1999,21111,2875.0,39406.48,26.95
Malaysia,2000,24074,2875.0,39406.48,27.14
Malaysia,2001,30455,2875.0,39406.48,27.24
Malaysia,2002,30435,2875.0,39406.48,27.57
Malaysia,2004,30000,2875.0,39406.48,27.35
Malaysia,2005,30000,2875.0,39406.48,27.59
Malaysia,2006,32000,2875.0,39406.48,27.29
Malaysia,2007,48554,2875.0,46868.35,27.23
Malaysia,2008,52192,2875.0,54821.91,27.12
Malaysia,2009,50719,2875.0,52464.19,27.47
Malaysia,2010,55351,2875.0,60194.83,27.69
Malaysia,2011,61320,2875.0,41562.16,27.27
Malaysia,2012,89681,2875.0,49810.48,27.36
Malaysia,2013,88991,2875.0,61445.6,27.8
Mali,1990,11566,282.0,95.7,27.61
Mali,1991,13824,282.0,54.63,27.58
Mali,1992,10050,282.0,35.42,27.2
Mali,1993,11029,282.0,33.19,27.55
Mali,1994,11347,282.0,30.96,27.05
Mali,1995,12843,282.0,28.73,27.25
Mali,1996,15845,282.0,26.51,27.64
Mali,1997,16930,282.0,24.28,27.38
Mali,1998,16416,282.0,22.05,28.08
Mali,1999,14541,282.0,19.82,27.26
Mali,2000,13322,282.0,17.59,27.51
Mali,2001,11585,282.0,15.36,27.79
Mali,2002,11478,282.0,13.13,28.18
Mali,2004,18210,282.0,8.67,28.07
Mali,2005,14933,282.0,14.84,28.13
Mali,2006,17134,282.0,11.87,27.62
Mali,2007,16831,282.0,7.72,27.94
Mali,2008,19732,282.0,9.99,27.62
Mali,2009,33349,282.0,4.12,27.89
Mali,2010,26886,282.0,3.84,28.18
Mali,2011,14037,282.0,3.25,27.79
Mali,2012,24427,282.0,1.52,27.39
Mali,2013,25927,282.0,1.52,28.53
Mauritania,1990,6789,92.0,39.09,27.67
Mauritania,1991,5966,92.0,39.09,27.38
Mauritania,1992,7684,92.0,39.09,27.52
Mauritania,1993,12291,92.0,39.09,27.37
Mauritania,1994,4987,92.0,39.09,27.24
Mauritania,1995,7996,92.0,39.09,27.7
Mauritania,1996,5871,92.0,39.09,27.93
Mauritania,1997,8627,92.0,39.09,28.28
Mauritania,1998,8387,92.0,39.09,28.52
Mauritania,1999,7618,92.0,39.09,27.23
Mauritania,2000,9054,92.0,39.09,27.66
Mauritania,2001,10016,92.0,39.09,28.28
Mauritania,2002,5644,92.0,3.2,27.84
Mauritania,2004,11513,92.0,702.5,27.81
Mauritania,2005,8156,92.0,1.1,28.14
Mauritania,2006,4975,92.0,1.7,27.82
Mauritania,2007,7116,92.0,9.8,27.88
Mauritania,2008,7059,92.0,17.22,28.14
Mauritania,2009,5542,92.0,4.29,27.57
Mauritania,2010,8592,92.0,67.59,28.7
Mauritania,2011,6611,92.0,13.35,27.87
Mauritania,2012,6904,92.0,26.41,27.77
Mauritania,2013,4731,92.0,26.41,28.24
Mauritius,1990,41790,2041.0,889.0,23.84
Mauritius,1991,37193,2041.0,788.43,24.14
Mauritius,1992,44333,2041.0,687.86,23.81
Mauritius,1993,42430,2041.0,587.29,23.91
Mauritius,1994,37288,2041.0,486.72,24.17
Mauritius,1995,38533,2041.0,493.82,24.02
Mauritius,1996,48667,2041.0,517.61,23.89
Mauritius,1997,50435,2041.0,544.55,24.1
Mauritius,1998,51800,2041.0,536.45,24.41
Mauritius,1999,49024,2041.0,501.85,24.11
Mauritius,2000,89000,2041.0,535.66,24.0
Mauritius,2001,72037,2041.0,603.16,24.49
Mauritius,2002,77632,2041.0,606.85,24.4
Mauritius,2004,64737,2041.0,697.91,24.25
Mauritius,2005,75397,2041.0,698.23,24.16
Mauritius,2006,77931,2041.0,623.96,24.32
Mauritius,2007,94537,2041.0,644.12,24.28
Mauritius,2008,75410,2041.0,781.32,24.19
Mauritius,2009,80000,2041.0,749.41,24.58
Mauritius,2010,68333,2041.0,731.46,24.67
Mauritius,2011,74419,2041.0,685.98,24.52
Mauritius,2012,71207,2041.0,636.91,24.37
Mauritius,2013,67957,2041.0,671.77,24.31
Mexico,1990,19942,758.0,34468.93,16.0
Mexico,1990,19942,758.0,34468.93,21.46
Mexico,1990,19942,758.0,34468.93,24.79
Mexico,1990,19942,758.0,34468.93,19.63
Mexico,1990,19942,758.0,34468.93,22.63
Mexico,1990,19942,758.0,34468.93,19.27
Mexico,1990,19942,758.0,34468.93,16.69
Mexico,1990,19942,758.0,34468.93,21.46
Mexico,1991,20515,758.0,34468.93,16.42
Mexico,1991,20515,758.0,34468.93,21.2
Mexico,1991,20515,758.0,34468.93,24.46
Mexico,1991,20515,758.0,34468.93,19.36
Mexico,1991,20515,758.0,34468.93,22.5
Mexico,1991,20515,758.0,34468.93,19.69
Mexico,1991,20515,758.0,34468.93,16.13
Mexico,1991,20515,758.0,34468.93,21.2
Mexico,1992,23450,758.0,34468.93,15.71
Mexico,1992,23450,758.0,34468.93,21.0
Mexico,1992,23450,758.0,34468.93,24.87
Mexico,1992,23450,758.0,34468.93,19.97
Mexico,1992,23450,758.0,34468.93,21.92
Mexico,1992,23450,758.0,34468.93,19.14
Mexico,1992,23450,758.0,34468.93,17.33
Mexico,1992,23450,758.0,34468.93,21.0
Mexico,1993,24401,758.0,34468.93,16.23
Mexico,1993,24401,758.0,34468.93,21.04
Mexico,1993,24401,758.0,34468.93,24.75
Mexico,1993,24401,758.0,34468.93,19.73
Mexico,1993,24401,758.0,34468.93,22.11
Mexico,1993,24401,758.0,34468.93,19.56
Mexico,1993,24401,758.0,34468.93,16.86
Mexico,1993,24401,758.0,34468.93,21.04
Mexico,1994,22255,758.0,34468.93,16.42
Mexico,1994,22255,758.0,34468.93,21.46
Mexico,1994,22255,758.0,34468.93,25.05
Mexico,1994,22255,758.0,34468.93,19.73
Mexico,1994,22255,758.0,34468.93,22.83
Mexico,1994,22255,758.0,34468.93,19.79
Mexico,1994,22255,758.0,34468.93,16.45
Mexico,1994,22255,758.0,34468.93,21.46
Mexico,1995,22883,758.0,34468.93,16.68
Mexico,1995,22883,758.0,34468.93,21.5
Mexico,1995,22883,758.0,34468.93,25.01
Mexico,1995,22883,758.0,34468.93,20.39
Mexico,1995,22883,758.0,34468.93,22.79
Mexico,1995,22883,758.0,34468.93,19.87
Mexico,1995,22883,758.0,34468.93,16.85
Mexico,1995,22883,758.0,34468.93,21.5
Mexico,1996,22387,758.0,34468.93,16.08
Mexico,1996,22387,758.0,34468.93,21.08
Mexico,1996,22387,758.0,34468.93,25.06
Mexico,1996,22387,758.0,34468.93,20.79
Mexico,1996,22387,758.0,34468.93,22.91
Mexico,1996,22387,758.0,34468.93,19.27
Mexico,1996,22387,758.0,34468.93,17.2
Mexico,1996,22387,758.0,34468.93,21.08
Mexico,1997,23840,758.0,34468.93,16.25
Mexico,1997,23840,758.0,34468.93,20.99
Mexico,1997,23840,758.0,34468.93,25.21
Mexico,1997,23840,758.0,34468.93,20.35
Mexico,1997,23840,758.0,34468.93,21.9
Mexico,1997,23840,758.0,34468.93,19.65
Mexico,1997,23840,758.0,34468.93,17.46
Mexico,1997,23840,758.0,34468.93,20.99
Mexico,1998,23429,758.0,34468.93,17.07
Mexico,1998,23429,758.0,34468.93,21.38
Mexico,1998,23429,758.0,34468.93,25.14
Mexico,1998,23429,758.0,34468.93,19.08
Mexico,1998,23429,758.0,34468.93,23.61
Mexico,1998,23429,758.0,34468.93,20.31
Mexico,1998,23429,758.0,34468.93,16.21
Mexico,1998,23429,758.0,34468.93,21.38
Mexico,1999,24720,758.0,34468.93,16.09
Mexico,1999,24720,758.0,34468.93,20.86
Mexico,1999,24720,758.0,34468.93,25.03
Mexico,1999,24720,758.0,34468.93,19.74
Mexico,1999,24720,758.0,34468.93,23.33
Mexico,1999,24720,758.0,34468.93,19.27
Mexico,1999,24720,758.0,34468.93,16.18
Mexico,1999,24720,758.0,34468.93,20.86
Mexico,2000,24620,758.0,34468.93,16.11
Mexico,2000,24620,758.0,34468.93,21.12
Mexico,2000,24620,758.0,34468.93,25.16
Mexico,2000,24620,758.0,34468.93,20.19
Mexico,2000,24620,758.0,34468.93,23.07
Mexico,2000,24620,758.0,34468.93,19.29
Mexico,2000,24620,758.0,34468.93,16.9
Mexico,2000,24620,758.0,34468.93,21.12
Mexico,2001,25777,758.0,31373.3,15.98
Mexico,2001,25777,758.0,31373.3,21.23
Mexico,2001,25777,758.0,31373.3,25.11
Mexico,2001,25777,758.0,31373.3,20.15
Mexico,2001,25777,758.0,31373.3,22.6
Mexico,2001,25777,758.0,31373.3,19.32
Mexico,2001,25777,758.0,31373.3,16.37
Mexico,2001,25777,758.0,31373.3,21.23
Mexico,2002,27105,758.0,16189.88,16.37
Mexico,2002,27105,758.0,16189.88,21.5
Mexico,2002,27105,758.0,16189.88,25.07
Mexico,2002,27105,758.0,16189.88,19.93
Mexico,2002,27105,758.0,16189.88,22.59
Mexico,2002,27105,758.0,16189.88,19.62
Mexico,2002,27105,758.0,16189.88,16.37
Mexico,2002,27105,758.0,16189.88,21.5
Mexico,2004,28188,758.0,26433.14,16.2
Mexico,2004,28188,758.0,26433.14,21.24
Mexico,2004,28188,758.0,26433.14,24.92
Mexico,2004,28188,758.0,26433.14,19.91
Mexico,2004,28188,758.0,26433.14,22.26
Mexico,2004,28188,758.0,26433.14,19.56
Mexico,2004,28188,758.0,26433.14,16.84
Mexico,2004,28188,758.0,26433.14,21.24
Mexico,2005,29276,758.0,51741.99,16.7
Mexico,2005,29276,758.0,51741.99,21.42
Mexico,2005,29276,758.0,51741.99,25.18
Mexico,2005,29276,758.0,51741.99,20.09
Mexico,2005,29276,758.0,51741.99,22.95
Mexico,2005,29276,758.0,51741.99,19.82
Mexico,2005,29276,758.0,51741.99,16.93
Mexico,2005,29276,758.0,51741.99,21.42
Mexico,2006,30012,758.0,50891.95,16.37
Mexico,2006,30012,758.0,50891.95,21.5
Mexico,2006,30012,758.0,50891.95,25.35
Mexico,2006,30012,758.0,50891.95,20.3
Mexico,2006,30012,758.0,50891.95,23.33
Mexico,2006,30012,758.0,50891.95,19.53
Mexico,2006,30012,758.0,50891.95,17.23
Mexico,2006,30012,758.0,50891.95,21.5
Mexico,2007,32063,758.0,64501.28,16.38
Mexico,2007,32063,758.0,64501.28,21.35
Mexico,2007,32063,758.0,64501.28,24.88
Mexico,2007,32063,758.0,64501.28,20.17
Mexico,2007,32063,758.0,64501.28,22.18
Mexico,2007,32063,758.0,64501.28,19.7
Mexico,2007,32063,758.0,64501.28,16.8
Mexico,2007,32063,758.0,64501.28,21.35
Mexico,2008,33071,758.0,61732.11,16.22
Mexico,2008,33071,758.0,61732.11,21.02
Mexico,2008,33071,758.0,61732.11,25.22
Mexico,2008,33071,758.0,61732.11,20.41
Mexico,2008,33071,758.0,61732.11,22.68
Mexico,2008,33071,758.0,61732.11,19.45
Mexico,2008,33071,758.0,61732.11,17.21
Mexico,2008,33071,758.0,61732.11,21.02
Mexico,2009,32368,758.0,61690.08,16.65
Mexico,2009,32368,758.0,61690.08,21.76
Mexico,2009,32368,758.0,61690.08,25.72
